Date;Product Name;Product Category
26.03.2020 12:33;Double Espresso (Grinder 1, Small);Espresso
26.03.2020 12:15;Double Espresso (Grinder 1, Small);Espresso
26.03.2020 12:14;Kaffee (Grinder 2, Small);Coffee
26.03.2020 12:13;Kaffee (Grinder 2, Small);Coffee
26.03.2020 12:12;Espresso (Grinder 1, Small);Espresso
26.03.2020 12:08;Ristretto (Grinder 1, Small);Ristretto
26.03.2020 12:04;Double Espresso (Grinder 1, Small);Espresso
26.03.2020 11:57;Latte Macchiato (Grinder 1, Milk 1, Small);Latte Macchiato
26.03.2020 11:37;Ristretto (Grinder 1, Small);Ristretto
26.03.2020 11:24;Double Espresso (Grinder 1, Small);Espresso
26.03.2020 11:23;Espresso (Grinder 1, Small);Espresso
26.03.2020 11:03;Tee (Small);Tea
26.03.2020 11:03;Tee (Small);Tea
26.03.2020 10:12;Ristretto (Grinder 1, Small);Ristretto
26.03.2020 09:59;Espresso (Grinder 1, Small);Espresso
26.03.2020 09:52;Kaffee (Grinder 2, Small);Coffee
26.03.2020 09:25;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
26.03.2020 09:19;White Americano (Grinder 1, Milk 1, Small);White Americano
26.03.2020 09:15;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
26.03.2020 09:10;Ristretto (Grinder 1, Small);Ristretto
26.03.2020 09:08;Double Espresso (Grinder 1, Small);Espresso
26.03.2020 09:07;Double Espresso (Grinder 1, Small);Espresso
26.03.2020 09:05;Double Espresso (Grinder 1, Small);Espresso
26.03.2020 09:03;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
26.03.2020 09:02;Double Espresso (Grinder 1, Small);Espresso
26.03.2020 09:02;Double Espresso (Grinder 1, Small);Espresso
26.03.2020 09:01;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
26.03.2020 08:59;Double Espresso (Grinder 1, Small);Espresso
26.03.2020 08:57;Kaffee (Grinder 2, Small);Coffee
26.03.2020 08:47;Espresso (Grinder 1, Small);Espresso
26.03.2020 08:46;Kaffee (Grinder 2, Small);Coffee
26.03.2020 08:46;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
26.03.2020 08:45;Kaffee (Grinder 2, Small);Coffee
26.03.2020 08:44;Double Espresso (Grinder 1, Small);Espresso
26.03.2020 08:44;Kaffee (Grinder 2, Small);Coffee
26.03.2020 08:43;Kaffee (Grinder 2, Small);Coffee
26.03.2020 08:42;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
26.03.2020 08:38;Tee (Small);Tea
26.03.2020 08:35;Double Espresso (Grinder 1, Small);Espresso
26.03.2020 07:35;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
26.03.2020 07:27;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
26.03.2020 07:17;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
26.03.2020 07:17;Kaffee (Grinder 2, Small);Coffee
26.03.2020 07:13;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
26.03.2020 07:00;Espresso (Grinder 1, Small);Espresso
26.03.2020 06:58;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
26.03.2020 06:57;Kaffee (Grinder 2, Small);Coffee
26.03.2020 06:49;Tee (Small);Tea
26.03.2020 06:49;Tee (Small);Tea
26.03.2020 06:49;Double Espresso (Grinder 1, Small);Espresso
26.03.2020 06:35;Espresso (Grinder 1, Small);Espresso
26.03.2020 06:31;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
26.03.2020 06:31;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
26.03.2020 06:25;Double Espresso (Grinder 1, Small);Espresso
26.03.2020 06:19;Kaffee (Grinder 2, Small);Coffee
26.03.2020 05:49;Espresso (Grinder 1, Small);Espresso
25.03.2020 16:52;Espresso (Grinder 1, Small);Espresso
25.03.2020 16:17;Espresso (Grinder 1, Small);Espresso
25.03.2020 15:41;Double Espresso (Grinder 1, Small);Espresso
25.03.2020 15:24;_Cleaning;_Cleaning
25.03.2020 14:51;Ristretto (Grinder 1, Small);Ristretto
25.03.2020 14:50;Tee (Small);Tea
25.03.2020 14:50;Tee (Small);Tea
25.03.2020 14:49;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
25.03.2020 14:47;Ristretto (Grinder 1, Small);Ristretto
25.03.2020 14:38;Kaffee (Grinder 2, Small);Coffee
25.03.2020 13:56;Milch (Milk 1, Small);Milk
25.03.2020 13:55;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
25.03.2020 13:34;Espresso (Grinder 1, Small);Espresso
25.03.2020 13:18;Ristretto (Grinder 1, Small);Ristretto
25.03.2020 13:16;Ristretto (Grinder 1, Small);Ristretto
25.03.2020 12:48;Tee (Small);Tea
25.03.2020 12:42;Double Espresso (Grinder 1, Small);Espresso
25.03.2020 12:40;Kaffee (Grinder 2, Small);Coffee
25.03.2020 12:39;Kaffee (Grinder 2, Small);Coffee
25.03.2020 12:38;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
25.03.2020 12:33;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
25.03.2020 12:22;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
25.03.2020 12:18;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
25.03.2020 12:17;Double Espresso (Grinder 1, Small);Espresso
25.03.2020 12:16;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
25.03.2020 12:14;Espresso (Grinder 1, Small);Espresso
25.03.2020 12:11;Double Espresso (Grinder 1, Small);Espresso
25.03.2020 12:09;Espresso (Grinder 1, Small);Espresso
25.03.2020 12:08;Double Espresso (Grinder 1, Small);Espresso
25.03.2020 11:12;Ristretto (Grinder 1, Small);Ristretto
25.03.2020 11:12;Ristretto (Grinder 1, Small);Ristretto
25.03.2020 11:01;Espresso (Grinder 1, Small);Espresso
25.03.2020 10:55;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
25.03.2020 10:50;Double Espresso (Grinder 1, Small);Espresso
25.03.2020 10:47;Espresso (Grinder 1, Small);Espresso
25.03.2020 10:46;Tee (Small);Tea
25.03.2020 10:46;Tee (Small);Tea
25.03.2020 10:37;Milch (Milk 1, Small);Milk
25.03.2020 10:35;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
25.03.2020 10:33;Tee (Small);Tea
25.03.2020 10:32;Tee (Small);Tea
25.03.2020 10:16;Ristretto (Grinder 1, Small);Ristretto
25.03.2020 09:42;Kaffee (Grinder 2, Small);Coffee
25.03.2020 09:42;Espresso (Grinder 1, Small);Espresso
25.03.2020 09:17;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
25.03.2020 09:16;Double Espresso (Grinder 1, Small);Espresso
25.03.2020 09:14;Double Espresso (Grinder 1, Small);Espresso
25.03.2020 09:08;Kaffee (Grinder 2, Small);Coffee
25.03.2020 09:07;Tee (Small);Tea
25.03.2020 09:07;Double Espresso (Grinder 1, Small);Espresso
25.03.2020 09:06;Double Espresso (Grinder 1, Small);Espresso
25.03.2020 09:04;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
25.03.2020 09:04;Kaffee (Grinder 2, Small);Coffee
25.03.2020 09:03;Kaffee (Grinder 2, Small);Coffee
25.03.2020 08:55;Kaffee (Grinder 2, Small);Coffee
25.03.2020 08:53;Milchschaum (Milk 1, Small);Milk Foam
25.03.2020 08:53;Kaffee (Grinder 2, Small);Coffee
25.03.2020 08:50;Espresso (Grinder 1, Small);Espresso
25.03.2020 08:49;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
25.03.2020 08:47;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
25.03.2020 08:46;Kaffee (Grinder 2, Small);Coffee
25.03.2020 08:45;Kaffee (Grinder 2, Small);Coffee
25.03.2020 08:41;Ristretto (Grinder 1, Small);Ristretto
25.03.2020 08:40;Double Espresso (Grinder 1, Small);Espresso
25.03.2020 08:39;Milchschaum (Milk 1, Small);Milk Foam
25.03.2020 08:38;Kaffee (Grinder 2, Small);Coffee
25.03.2020 07:50;Espresso (Grinder 1, Small);Espresso
25.03.2020 07:35;Espresso (Grinder 1, Small);Espresso
25.03.2020 07:32;Tee (Small);Tea
25.03.2020 07:32;Tee (Small);Tea
25.03.2020 07:32;Tee (Small);Tea
25.03.2020 07:31;Tee (Small);Tea
25.03.2020 07:31;Tee (Small);Tea
25.03.2020 07:18;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
25.03.2020 07:17;Kaffee (Grinder 2, Small);Coffee
25.03.2020 07:13;Kaffee (Grinder 2, Small);Coffee
25.03.2020 07:01;Kaffee (Grinder 2, Small);Coffee
25.03.2020 07:00;Espresso (Grinder 1, Small);Espresso
25.03.2020 06:59;Double Espresso (Grinder 1, Small);Espresso
25.03.2020 06:58;Tee (Small);Tea
25.03.2020 06:58;Double Espresso (Grinder 1, Small);Espresso
25.03.2020 06:50;Double Espresso (Grinder 1, Small);Espresso
25.03.2020 06:47;Tee (Small);Tea
25.03.2020 06:47;Tee (Small);Tea
25.03.2020 06:34;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
25.03.2020 06:11;Milchschaum (Milk 1, Small);Milk Foam
25.03.2020 06:10;Milchschaum (Milk 1, Small);Milk Foam
25.03.2020 06:10;Milch (Milk 1, Small);Milk
25.03.2020 06:10;Kaffee (Grinder 2, Small);Coffee
25.03.2020 06:09;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
25.03.2020 06:08;Tee (Small);Tea
25.03.2020 05:50;Espresso (Grinder 1, Small);Espresso
24.03.2020 16:52;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
24.03.2020 15:53;Espresso (Grinder 1, Small);Espresso
24.03.2020 15:42;_Cleaning;_Cleaning
24.03.2020 14:53;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
24.03.2020 14:49;Double Espresso (Grinder 1, Small);Espresso
24.03.2020 14:47;Espresso (Grinder 1, Small);Espresso
24.03.2020 14:02;Espresso (Grinder 1, Small);Espresso
24.03.2020 13:57;Tee (Small);Tea
24.03.2020 13:57;Double Espresso (Grinder 1, Small);Espresso
24.03.2020 13:43;Ristretto (Grinder 1, Small);Ristretto
24.03.2020 12:44;Double Espresso (Grinder 1, Small);Espresso
24.03.2020 12:38;Double Espresso (Grinder 1, Small);Espresso
24.03.2020 12:36;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
24.03.2020 12:35;Double Espresso (Grinder 1, Small);Espresso
24.03.2020 12:32;Espresso (Grinder 1, Small);Espresso
24.03.2020 12:23;Double Espresso (Grinder 1, Small);Espresso
24.03.2020 12:22;Espresso (Grinder 1, Small);Espresso
24.03.2020 12:18;Double Espresso (Grinder 1, Small);Espresso
24.03.2020 12:17;Kaffee (Grinder 2, Small);Coffee
24.03.2020 12:16;Double Espresso (Grinder 1, Small);Espresso
24.03.2020 12:13;Espresso (Grinder 1, Small);Espresso
24.03.2020 12:11;Espresso (Grinder 1, Small);Espresso
24.03.2020 12:11;Espresso (Grinder 1, Small);Espresso
24.03.2020 12:10;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
24.03.2020 12:07;Espresso (Grinder 1, Small);Espresso
24.03.2020 11:18;Espresso (Grinder 1, Small);Espresso
24.03.2020 11:03;Milchschaum (Milk 1, Small);Milk Foam
24.03.2020 10:39;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
24.03.2020 10:23;Ristretto (Grinder 1, Small);Ristretto
24.03.2020 10:22;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
24.03.2020 10:20;Double Espresso (Grinder 1, Small);Espresso
24.03.2020 09:57;Double Espresso (Grinder 1, Small);Espresso
24.03.2020 09:35;Double Espresso (Grinder 1, Small);Espresso
24.03.2020 09:26;Kaffee (Grinder 2, Small);Coffee
24.03.2020 09:25;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
24.03.2020 09:17;Espresso (Grinder 1, Small);Espresso
24.03.2020 09:14;Espresso (Grinder 1, Small);Espresso
24.03.2020 09:13;Ristretto (Grinder 1, Small);Ristretto
24.03.2020 09:11;Ristretto (Grinder 1, Small);Ristretto
24.03.2020 09:10;Kaffee (Grinder 2, Small);Coffee
24.03.2020 09:08;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
24.03.2020 09:07;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
24.03.2020 09:05;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
24.03.2020 09:04;Double Espresso (Grinder 1, Small);Espresso
24.03.2020 09:03;Kaffee (Grinder 2, Small);Coffee
24.03.2020 09:03;Double Espresso (Grinder 1, Small);Espresso
24.03.2020 09:01;Kaffee (Grinder 2, Small);Coffee
24.03.2020 09:00;Espresso (Grinder 1, Small);Espresso
24.03.2020 08:59;Kaffee (Grinder 2, Small);Coffee
24.03.2020 08:52;Kaffee (Grinder 2, Small);Coffee
24.03.2020 08:50;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
24.03.2020 08:19;Longwhite (Grinder 1, Milk 1, Small);White Americano (Water First)
24.03.2020 08:06;Tee (Small);Tea
24.03.2020 07:53;Espresso (Grinder 1, Small);Espresso
24.03.2020 07:26;Espresso (Grinder 1, Small);Espresso
24.03.2020 07:22;Kaffee (Grinder 2, Small);Coffee
24.03.2020 07:20;Tee (Small);Tea
24.03.2020 07:20;Double Espresso (Grinder 1, Small);Espresso
24.03.2020 07:17;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
24.03.2020 07:14;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
24.03.2020 07:05;Double Espresso (Grinder 1, Small);Espresso
24.03.2020 06:59;Milch (Milk 1, Small);Milk
24.03.2020 06:58;Double Espresso (Grinder 1, Small);Espresso
24.03.2020 06:53;Double Espresso (Grinder 1, Small);Espresso
24.03.2020 06:52;Espresso (Grinder 1, Small);Espresso
24.03.2020 06:41;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
24.03.2020 06:38;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
24.03.2020 06:36;Tee (Small);Tea
24.03.2020 06:36;Tee (Small);Tea
24.03.2020 06:36;Tee (Small);Tea
24.03.2020 06:36;Tee (Small);Tea
24.03.2020 06:36;Tee (Small);Tea
24.03.2020 06:18;Kaffee (Grinder 2, Small);Coffee
24.03.2020 06:17;Double Espresso (Grinder 1, Small);Espresso
24.03.2020 06:00;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
24.03.2020 06:00;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
24.03.2020 05:59;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
24.03.2020 05:58;Tee (Small);Tea
24.03.2020 05:58;Tee (Small);Tea
24.03.2020 05:48;Espresso (Grinder 1, Small);Espresso
24.03.2020 05:48;Espresso (Grinder 1, Small);Espresso
23.03.2020 16:21;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
23.03.2020 16:20;Tee (Small);Tea
23.03.2020 16:20;Tee (Small);Tea
23.03.2020 16:13;Milch (Milk 1, Small);Milk
23.03.2020 16:12;Milch (Milk 1, Small);Milk
23.03.2020 15:44;_Cleaning;_Cleaning
23.03.2020 15:14;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 15:03;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 15:02;Kaffee (Grinder 2, Small);Coffee
23.03.2020 15:02;Kaffee (Grinder 2, Small);Coffee
23.03.2020 14:50;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
23.03.2020 14:49;Espresso (Grinder 1, Small);Espresso
23.03.2020 14:46;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 14:33;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
23.03.2020 14:27;Ristretto (Grinder 1, Small);Ristretto
23.03.2020 14:19;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
23.03.2020 14:19;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
23.03.2020 14:06;Espresso (Grinder 1, Small);Espresso
23.03.2020 13:07;Milchschaum (Milk 1, Small);Milk Foam
23.03.2020 13:07;Kaffee (Grinder 2, Small);Coffee
23.03.2020 12:43;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
23.03.2020 12:42;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 12:39;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 12:38;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 12:35;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 12:35;Espresso (Grinder 1, Small);Espresso
23.03.2020 12:34;Espresso (Grinder 1, Small);Espresso
23.03.2020 12:33;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
23.03.2020 12:32;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 12:15;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 12:14;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
23.03.2020 12:14;Kaffee (Grinder 2, Small);Coffee
23.03.2020 12:13;Kaffee (Grinder 2, Small);Coffee
23.03.2020 12:12;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 12:11;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 12:10;Espresso (Grinder 1, Small);Espresso
23.03.2020 12:10;Kaffee (Grinder 2, Small);Coffee
23.03.2020 12:07;Espresso (Grinder 1, Small);Espresso
23.03.2020 12:07;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
23.03.2020 12:03;Kaffee (Grinder 2, Small);Coffee
23.03.2020 11:22;Espresso (Grinder 1, Small);Espresso
23.03.2020 11:15;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
23.03.2020 11:10;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
23.03.2020 11:06;Espresso (Grinder 1, Small);Espresso
23.03.2020 11:03;Tee (Small);Tea
23.03.2020 11:02;Tee (Small);Tea
23.03.2020 10:51;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 10:25;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 09:26;Espresso (Grinder 1, Small);Espresso
23.03.2020 09:19;Espresso (Grinder 1, Small);Espresso
23.03.2020 09:18;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 09:15;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
23.03.2020 09:13;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 09:13;Kaffee (Grinder 2, Small);Coffee
23.03.2020 09:12;Kaffee (Grinder 2, Small);Coffee
23.03.2020 09:10;Milchschaum (Milk 1, Small);Milk Foam
23.03.2020 09:09;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
23.03.2020 09:07;Ristretto (Grinder 1, Small);Ristretto
23.03.2020 09:05;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
23.03.2020 09:00;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 08:58;Kaffee (Grinder 2, Small);Coffee
23.03.2020 08:54;Kaffee (Grinder 2, Small);Coffee
23.03.2020 08:52;Espresso (Grinder 1, Small);Espresso
23.03.2020 08:47;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
23.03.2020 08:29;Milch (Milk 1, Small);Milk
23.03.2020 08:28;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 08:25;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
23.03.2020 08:11;Kaffee (Grinder 2, Small);Coffee
23.03.2020 08:09;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
23.03.2020 08:08;Tee (Small);Tea
23.03.2020 08:08;Tee (Small);Tea
23.03.2020 08:08;Tee (Small);Tea
23.03.2020 08:07;Tee (Small);Tea
23.03.2020 08:07;Tee (Small);Tea
23.03.2020 08:07;Tee (Small);Tea
23.03.2020 08:00;Tee (Small);Tea
23.03.2020 08:00;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 07:51;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
23.03.2020 07:50;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 07:48;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 07:46;Espresso (Grinder 1, Small);Espresso
23.03.2020 07:31;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
23.03.2020 07:30;Kaffee (Grinder 2, Small);Coffee
23.03.2020 07:28;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
23.03.2020 07:22;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
23.03.2020 07:20;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 07:15;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
23.03.2020 07:14;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
23.03.2020 07:12;Kaffee (Grinder 2, Small);Coffee
23.03.2020 07:10;Kaffee (Grinder 2, Small);Coffee
23.03.2020 06:57;Tee (Small);Tea
23.03.2020 06:56;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 06:54;Milch (Milk 1, Small);Milk
23.03.2020 06:54;Tee (Small);Tea
23.03.2020 06:54;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 06:51;Tee (Small);Tea
23.03.2020 06:50;Tee (Small);Tea
23.03.2020 06:50;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 06:34;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
23.03.2020 06:34;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
23.03.2020 06:33;Espresso (Grinder 1, Small);Espresso
23.03.2020 06:30;Kaffee (Grinder 2, Small);Coffee
23.03.2020 06:27;Double Espresso (Grinder 1, Small);Espresso
23.03.2020 06:25;Longwhite (Grinder 1, Milk 1, Small);White Americano (Water First)
23.03.2020 06:01;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
23.03.2020 06:01;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
23.03.2020 05:59;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
23.03.2020 05:59;Tee (Small);Tea
23.03.2020 05:58;Tee (Small);Tea
23.03.2020 05:57;Kaffee (Grinder 2, Small);Coffee
23.03.2020 05:57;Kaffee (Grinder 2, Small);Coffee
23.03.2020 05:56;Kaffee (Grinder 2, Small);Coffee
23.03.2020 05:55;Espresso (Grinder 1, Small);Espresso
20.03.2020 15:34;_Cleaning;_Cleaning
20.03.2020 15:00;Espresso (Grinder 1, Small);Espresso
20.03.2020 14:51;Espresso (Grinder 1, Small);Espresso
20.03.2020 14:48;Espresso (Grinder 1, Small);Espresso
20.03.2020 14:45;Kaffee (Grinder 2, Small);Coffee
20.03.2020 14:37;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
20.03.2020 14:35;Espresso (Grinder 1, Small);Espresso
20.03.2020 14:34;Double Espresso (Grinder 1, Small);Espresso
20.03.2020 14:33;Double Espresso (Grinder 1, Small);Espresso
20.03.2020 14:03;Espresso (Grinder 1, Small);Espresso
20.03.2020 14:01;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
20.03.2020 13:58;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
